	subject	list	trial_type	position	item	text	span	scheme	story	trial
26	10	393	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	2
27	10	393	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	2
28	10	393	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	2
29	10	393	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	2
30	10	393	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	2
31	10	393	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	2
32	10	393	study	9	3793	['the girl darted in front of rachel , closely followed by a boy in green swimming shorts .']	-1	original_sentences_SentenceBERT	Beach	2
33	10	393	study	10	3794	['rachel smiled as she reminisced on memories of beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	2
34	10	393	study	11	3795	['after spending some time in the water , she looked up and saw four teenagers flying colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	2
35	10	393	study	12	3796	['she thought to herself that the day was truly perfect , and all anxieties from her daily life were absent for a while .']	-1	original_sentences_SentenceBERT	Beach	2
36	10	393	study	13	3797	['she closed her eyes for a few seconds to savor the moment before going to lie down next to kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	2
37	10	393	recall	1	3785	['it was a hot and sunny day and kaylie and rachel decided to take advantage of their day off and go to the old orchard beach in maine .  ']	-1	original_sentences_SentenceBERT	Beach	2
38	10	393	recall	2	3786	['the sun was a hot yellow pellet in the sky as the drove towards the beach .  ']	-1	original_sentences_SentenceBERT	Beach	2
39	10	393	recall	3	3789	['there were people under umbrellas and also people wearing wide brimmed hats .  ']	-1	original_sentences_SentenceBERT	Beach	2
40	10	393	recall	4	3790	['little kids were building sandcastles and decorating them with smooth shells .  ']	-1	original_sentences_SentenceBERT	Beach	2
41	10	393	recall	5	3797	['kaylie decided she wanted to lay down before going into the ocean .  ']	-1	original_sentences_SentenceBERT	Beach	2
42	10	393	recall	6	3785	['rachel decided to go for a swim .  ']	-1	original_sentences_SentenceBERT	Beach	2
43	10	393	recall	7	3793	['a little girl with freckles who was wearing a light purple bathing suit with floatys darted out in front of her followed by a little boy in green shorts .  ']	-1	original_sentences_SentenceBERT	Beach	2
44	10	393	recall	8	3794	['rachel smiled to herself thinking of the long past memories of her beach days with her brothers .  ']	-1	original_sentences_SentenceBERT	Beach	2
45	10	393	recall	9	3795	['she saw a group of 4 teenagers playing with gliders .  ']	-1	original_sentences_SentenceBERT	Beach	2
46	10	393	recall	10	3797	['as she walked over to lay down next to kaylie']	-1	original_sentences_SentenceBERT	Beach	2
47	10	393	recall	11	3796	['she thought about what perfect day this was .']	-1	original_sentences_SentenceBERT	Beach	2
48	10	394	study	1	3785	['it was a hot , sunny day and kaylie and rachel decided to take advantage of their off day and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	3
49	10	394	study	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they were on their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	3
50	10	394	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	3
51	10	394	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	3
52	10	394	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	3
53	10	394	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	3
54	10	394	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	3
55	10	394	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	3
56	10	394	study	9	3793	['the girl darted in front of rachel , closely followed by a boy in green swimming shorts .']	-1	original_sentences_SentenceBERT	Beach	3
57	10	394	study	10	3794	['rachel smiled as she reminisced on memories of beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	3
58	10	394	study	11	3795	['after spending some time in the water , she looked up and saw four teenagers flying colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	3
59	10	394	study	12	3796	['she thought to herself that the day was truly perfect , and all anxieties from her daily life were absent for a while .']	-1	original_sentences_SentenceBERT	Beach	3
60	10	394	study	13	3797	['she closed her eyes for a few seconds to savor the moment before going to lie down next to kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	3
61	10	394	recall	1	3785	['one summer day my friend and i decided to take advantage of our day off by going to the beach in maine .  ']	-1	original_sentences_SentenceBERT	Beach	3
62	10	394	recall	2	3788	['when we arrived at the beach we saw a lot of people under umbrellas , children playing , and people swimming .  ']	-1	original_sentences_SentenceBERT	Beach	3
63	10	394	recall	3	3797	['my friend decided she wanted to lay out before she went swimming .  ']	-1	original_sentences_SentenceBERT	Beach	3
64	10	394	recall	4	3785	['i decided to go for a swim .  ']	-1	original_sentences_SentenceBERT	Beach	3
65	10	394	recall	5	3792	['while walking to the shore i was cut off by a little girl with freckles in a lavender bathing suit being chased by a little boy .  ']	-1	original_sentences_SentenceBERT	Beach	3
66	10	394	recall	6	3794	['i smiled thinking about past beach memories with my own brothers .  ']	-1	original_sentences_SentenceBERT	Beach	3
67	10	394	recall	7	3795	['i watched as teenagers flew kites .  ']	-1	original_sentences_SentenceBERT	Beach	3
68	10	394	recall	8	3790	['when i was done swimming i decided to lay out with my friend .  ']	-1	original_sentences_SentenceBERT	Beach	3
69	10	394	recall	9	3791	['it truly was a beautiful day .']	-1	original_sentences_SentenceBERT	Beach	3
70	11	395	study	1	3785	['it was a hot , sunny day and kaylie and rachel decided to take advantage of their off day and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	1
71	11	395	study	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they were on their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	1
72	11	395	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	1
73	11	395	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	1
74	11	395	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	1
75	11	395	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	1
76	11	395	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	1
77	11	395	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	1
78	11	395	study	9	3793	['the girl darted in front of rachel , closely followed by a boy in green swimming shorts .']	-1	original_sentences_SentenceBERT	Beach	1
79	11	395	study	10	3794	['rachel smiled as she reminisced on memories of beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	1
80	11	395	study	11	3795	['after spending some time in the water , she looked up and saw four teenagers flying colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	1
81	11	395	study	12	3796	['she thought to herself that the day was truly perfect , and all anxieties from her daily life were absent for a while .']	-1	original_sentences_SentenceBERT	Beach	1
82	11	395	study	13	3797	['she closed her eyes for a few seconds to savor the moment before going to lie down next to kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	1
83	11	395	recall	1	3785	['it was a hot sunny day and kaylie and rachel decided to take advantage and head out to the beach .']	-1	original_sentences_SentenceBERT	Beach	1
84	11	395	recall	2	3786	['the sun was a bright orange ball in the sky .']	-1	original_sentences_SentenceBERT	Beach	1
85	11	395	recall	3	3790	['as they came up to the beach , they grabbed their towels and decided to lay out for a while .']	-1	original_sentences_SentenceBERT	Beach	1
86	11	395	recall	4	3791	['the clear blue water looked like a million crystals glistening in the sun .']	-1	original_sentences_SentenceBERT	Beach	1
87	11	395	recall	5	3788	['the beach was full of boys and girls playing in the water and many other people laying out on the sand .']	-1	original_sentences_SentenceBERT	Beach	1
88	11	395	recall	6	3797	['kaylie put her towel down and sat on top of it .']	-1	original_sentences_SentenceBERT	Beach	1
89	11	395	recall	7	3793	['soon a boy wearing blue shorts ran by her followed by a girl wearing a green bathing suit .']	-1	original_sentences_SentenceBERT	Beach	1
90	11	395	recall	8	3794	"[""rachel sat back and remembered how she used to spend the summer 's with her brothers on the beach passing the time .""]"	-1	original_sentences_SentenceBERT	Beach	1
91	11	395	recall	9	3796	['as she thought back to those memories , she relished the fact that she could relax and not think about work , but just enjoy her time anxiety free .']	-1	original_sentences_SentenceBERT	Beach	1
92	11	396	study	1	3785	['it was a hot , sunny day and kaylie and rachel decided to take advantage of their off day and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	2
93	11	396	study	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they were on their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	2
94	11	396	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	2
95	11	396	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	2
96	11	396	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	2
97	11	396	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	2
98	11	396	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	2
99	11	396	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	2
100	11	396	study	9	3793	['the girl darted in front of rachel , closely followed by a boy in green swimming shorts .']	-1	original_sentences_SentenceBERT	Beach	2
101	11	396	study	10	3794	['rachel smiled as she reminisced on memories of beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	2
102	11	396	study	11	3795	['after spending some time in the water , she looked up and saw four teenagers flying colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	2
103	11	396	study	12	3796	['she thought to herself that the day was truly perfect , and all anxieties from her daily life were absent for a while .']	-1	original_sentences_SentenceBERT	Beach	2
104	11	396	study	13	3797	['she closed her eyes for a few seconds to savor the moment before going to lie down next to kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	2
105	11	396	recall	1	3785	['it was a hot sunny day at the beach and kaylie and rachel decided to take advantage of an off day and head down to the beach .']	-1	original_sentences_SentenceBERT	Beach	2
106	11	396	recall	2	3786	['the sun was an optimistic yellow pellet blistering in the sun .']	-1	original_sentences_SentenceBERT	Beach	2
107	11	396	recall	3	3787	['they pulled into the parking lot and as they began to approach the shore line they saw the crystal clear water fading back into the blue horizon .']	-1	original_sentences_SentenceBERT	Beach	2
108	11	396	recall	4	3788	['the beach was swarming with people in the ocean and sitting on the beach on pink , blue , yellow and white towels .']	-1	original_sentences_SentenceBERT	Beach	2
109	11	396	recall	5	3790	['kaylie put her towel down and laid on the beach while rachel headed to the ocean to take a swim .']	-1	original_sentences_SentenceBERT	Beach	2
110	11	396	recall	6	3793	['as she approached the water a little girl wearing a yellow and pick polka dotted bathing suit ran next to her followed by a boy in a green swimming suit .']	-1	original_sentences_SentenceBERT	Beach	2
111	11	396	recall	7	3794	['rachel thought back on how she used to go to the beach with her brothers when she was younger .']	-1	original_sentences_SentenceBERT	Beach	2
112	11	396	recall	8	3796	['she felt that this day was perfect and was happy that all of her anxieties were gone for the day .']	-1	original_sentences_SentenceBERT	Beach	2
113	11	396	recall	9	3797	['she deciede to stay in the water for a little longer before finally heading back over to r']	-1	original_sentences_SentenceBERT	Beach	2
114	11	397	study	1	3785	['it was a hot , sunny day and kaylie and rachel decided to take advantage of their off day and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	3
115	11	397	study	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they were on their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	3
116	11	397	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	3
117	11	397	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	3
118	11	397	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	3
119	11	397	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	3
120	11	397	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	3
121	11	397	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	3
122	11	397	study	9	3793	['the girl darted in front of rachel , closely followed by a boy in green swimming shorts .']	-1	original_sentences_SentenceBERT	Beach	3
123	11	397	study	10	3794	['rachel smiled as she reminisced on memories of beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	3
124	11	397	study	11	3795	['after spending some time in the water , she looked up and saw four teenagers flying colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	3
125	11	397	study	12	3796	['she thought to herself that the day was truly perfect , and all anxieties from her daily life were absent for a while .']	-1	original_sentences_SentenceBERT	Beach	3
126	11	397	study	13	3797	['she closed her eyes for a few seconds to savor the moment before going to lie down next to kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	3
127	11	397	recall	1	3785	['jennifer and denise had a day off from work and were excited to go to the beach .']	-1	original_sentences_SentenceBERT	Beach	3
128	11	397	recall	2	3787	['as they entered the parking lot they could see the crystal blue water glimmering in the distance .']	-1	original_sentences_SentenceBERT	Beach	3
129	11	397	recall	3	3787	['they got out of there car and approached the sand .']	-1	original_sentences_SentenceBERT	Beach	3
130	11	397	recall	4	3788	['the beach was full of people laying on the sand and playing in the water .']	-1	original_sentences_SentenceBERT	Beach	3
131	11	397	recall	5	3790	['jennifer decided to walk down to the water and denise laid out on her towel .']	-1	original_sentences_SentenceBERT	Beach	3
132	11	397	recall	6	3786	['the sun was a beautiful   orange pellet hanging in the sky .']	-1	original_sentences_SentenceBERT	Beach	3
133	11	397	recall	7	3792	['as jennifer stood by the water a girl wearing a yellow bathing suit ran past her followed by a boy wearing blue swim shorts .']	-1	original_sentences_SentenceBERT	Beach	3
134	11	397	recall	8	3796	['denise laid on her blanket without a care in the world and thought about what a perfect day this was .']	-1	original_sentences_SentenceBERT	Beach	3
135	12	398	study	1	3785	['it was a hot , sunny day and kaylie and rachel decided to take advantage of their off day and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	1
136	12	398	study	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they were on their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	1
137	12	398	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	1
138	12	398	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	1
139	12	398	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	1
140	12	398	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	1
141	12	398	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	1
142	12	398	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	1
143	12	398	study	9	3793	['the girl darted in front of rachel , closely followed by a boy in green swimming shorts .']	-1	original_sentences_SentenceBERT	Beach	1
144	12	398	study	10	3794	['rachel smiled as she reminisced on memories of beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	1
145	12	398	study	11	3795	['after spending some time in the water , she looked up and saw four teenagers flying colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	1
146	12	398	study	12	3796	['she thought to herself that the day was truly perfect , and all anxieties from her daily life were absent for a while .']	-1	original_sentences_SentenceBERT	Beach	1
147	12	398	study	13	3797	['she closed her eyes for a few seconds to savor the moment before going to lie down next to kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	1
148	12	398	recall	1	3785	['it was a hot sunny day and kaylie and rachel decided to take advantage of the day and go to the beach .']	-1	original_sentences_SentenceBERT	Beach	1
149	12	398	recall	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they made their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	1
150	12	398	recall	3	3787	['once they arrived in the parking lot , they spotted the crystal clear sky that faded into a nice deep blue in the sky .']	-1	original_sentences_SentenceBERT	Beach	1
151	12	398	recall	4	3789	['there were lots of people at the beach , in a variety of beach towels .']	-1	original_sentences_SentenceBERT	Beach	1
152	12	398	recall	5	3790	['children were decorating , round , smooth seashells and kaylie decided to take a nap on her towel and rachel wanted to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	1
153	12	398	recall	6	3792	['just before making it to the surf , rachel saw a little girl with freckles in a purple bathing suit with yellow little floaties on her arm .']	-1	original_sentences_SentenceBERT	Beach	1
154	12	398	recall	7	3793	['the girl ran in front of rachel , followed closely behind by a boy in green swim shorts .']	-1	original_sentences_SentenceBERT	Beach	1
155	12	398	recall	8	3794	['rachel smiled as she thought of her own beach days wit her brothers .']	-1	original_sentences_SentenceBERT	Beach	1
156	12	398	recall	9	3795	['she spent some time on the water , looked up and saw 4 teens with colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	1
157	12	398	recall	10	3796	"[""she thought to herself how perfect the day had been and after a bit and how she 'd gotten to forget all her worries and went to go join kaylie .""]"	-1	original_sentences_SentenceBERT	Beach	1
158	12	399	study	1	3785	['it was a hot , sunny day and kaylie and rachel decided to take advantage of their off day and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	2
159	12	399	study	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they were on their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	2
160	12	399	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	2
161	12	399	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	2
162	12	399	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	2
163	12	399	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	2
164	12	399	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	2
165	12	399	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	2
166	12	399	study	9	3793	['the girl darted in front of rachel , closely followed by a boy in green swimming shorts .']	-1	original_sentences_SentenceBERT	Beach	2
167	12	399	study	10	3794	['rachel smiled as she reminisced on memories of beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	2
168	12	399	study	11	3795	['after spending some time in the water , she looked up and saw four teenagers flying colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	2
169	12	399	study	12	3796	['she thought to herself that the day was truly perfect , and all anxieties from her daily life were absent for a while .']	-1	original_sentences_SentenceBERT	Beach	2
170	12	399	study	13	3797	['she closed her eyes for a few seconds to savor the moment before going to lie down next to kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	2
171	12	399	recall	1	3785	['it was a hot sunny day and rachel and kaylie decided to take advantage of their day off and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	2
172	12	399	recall	2	3786	['the sun was an optimistic yellow and it blistered in the sky as they made their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	2
173	12	399	recall	3	3788	['the beach was filled with lots of people .']	-1	original_sentences_SentenceBERT	Beach	2
174	12	399	recall	4	3789	['some were spread out on beach towers , others were on lounge chairs , and others had on wide - brimmed hats as they shielded themselves from the sun .']	-1	original_sentences_SentenceBERT	Beach	2
175	12	399	recall	5	3790	['children were decorating sandcastles with smooth , round seashells and kaylie decided to spread out on her towel and take a quick nap while rachel went to go cool off in the ocean . \t']	-1	original_sentences_SentenceBERT	Beach	2
176	12	399	recall	6	3791	['the sun shined on the water and made it look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	2
177	12	399	recall	7	3792	['just before making it to the surf , rachel saw a little girl with freckles and a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	2
178	12	399	recall	8	3793	['she darted in front of rachel and was closely followed by a boy in green swim trunks .']	-1	original_sentences_SentenceBERT	Beach	2
179	12	399	recall	9	3794	['rachel smiled as thought about her own beach days with her brothers .']	-1	original_sentences_SentenceBERT	Beach	2
180	12	399	recall	10	3795	['after spending some time in the water , rachel got up and saw 4 teens flying with colorful paragliders .']	-1	original_sentences_SentenceBERT	Beach	2
181	12	399	recall	11	3796	"[""she thought to herself just how perfect of a day she 'd had , free from all the worries of her daily life .""]"	-1	original_sentences_SentenceBERT	Beach	2
182	12	399	recall	12	3797	['she savored the moment a bit more by closing her eyes , then went to go join kaylie in the warm sand .']	-1	original_sentences_SentenceBERT	Beach	2
183	12	400	study	1	3785	['it was a hot , sunny day and kaylie and rachel decided to take advantage of their off day and take a trip to the beach .']	-1	original_sentences_SentenceBERT	Beach	3
184	12	400	study	2	3786	['the sun was an optimistic yellow pellet , blistering in the sky as they were on their way to old orchard beach in maine .']	-1	original_sentences_SentenceBERT	Beach	3
185	12	400	study	3	3787	['once arriving and walking from the parking lot , they spotted the crystal clear water that faded into a deep blue on the horizon .']	-1	original_sentences_SentenceBERT	Beach	3
186	12	400	study	4	3788	['the beach was swarming with people .']	-1	original_sentences_SentenceBERT	Beach	3
187	12	400	study	5	3789	['some on yellow , orange , white , and pink towels , while others were seen stretched out on lounge chairs with broad - brimmed hats shading their eyes from the rays of the sun .']	-1	original_sentences_SentenceBERT	Beach	3
188	12	400	study	6	3790	['children were decorating sandcastles with smooth , round seashells , and kaylie decided to stretch out on her towel in the sand for a quick nap while rachel went to cool off in the ocean .']	-1	original_sentences_SentenceBERT	Beach	3
189	12	400	study	7	3791	['the sun shined on the water , causing it to look like a million little crystals .']	-1	original_sentences_SentenceBERT	Beach	3
190	12	400	study	8	3792	['just before making it to the surf , rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms .']	-1	original_sentences_SentenceBERT	Beach	3
